epoch,contour_loss,loss,lr,note_loss,onset_loss,val_contour_loss,val_loss,val_note_loss,val_onset_loss
0,0.3380527198314667,1.0180442333221436,1e-05,0.3449224531650543,0.33506911993026733,0.3377562165260315,1.0139734745025635,0.3429178297519684,0.3332993984222412
1,0.3388276994228363,1.017043113708496,1e-05,0.3448084592819214,0.33340704441070557,0.3377562165260315,1.0122894048690796,0.3423287868499756,0.3322044610977173
2,0.3385888934135437,1.0143505334854126,1e-05,0.3435344696044922,0.3322272002696991,0.3377562165260315,1.0111446380615234,0.3418215811252594,0.33156684041023254
3,0.33833611011505127,1.013047456741333,1e-05,0.3428300619125366,0.33188116550445557,0.3377562165260315,1.0102458000183105,0.3413698375225067,0.33111971616744995
4,0.33802443742752075,1.0116195678710938,1e-05,0.3421534299850464,0.3314415216445923,0.3377562165260315,1.0095902681350708,0.34095409512519836,0.3308798670768738
5,0.33860576152801514,1.0119404792785645,1e-05,0.3422868251800537,0.33104804158210754,0.3377562165260315,1.0090738534927368,0.34060388803482056,0.3307137191295624
6,0.33851078152656555,1.0111669301986694,1e-05,0.34182876348495483,0.33082717657089233,0.3377562165260315,1.0085700750350952,0.3402978181838989,0.3305160403251648
7,0.3380061984062195,1.0094257593154907,1e-05,0.340900182723999,0.3305193781852722,0.3377562165260315,1.0081743001937866,0.3400360941886902,0.3303820490837097
8,0.3386254608631134,1.0106208324432373,1e-05,0.3415467143058777,0.33044883608818054,0.3377562165260315,1.0077232122421265,0.3398231863975525,0.33014383912086487
9,0.33885347843170166,1.0107109546661377,1e-05,0.3415836989879608,0.33027344942092896,0.3377562165260315,1.007394790649414,0.3396371006965637,0.3300014138221741
10,0.33888721466064453,1.0104707479476929,1e-05,0.34138667583465576,0.3301967680454254,0.3377562165260315,1.0070874691009521,0.33949434757232666,0.3298368453979492
11,0.3389173448085785,1.0099871158599854,1e-05,0.3410941958427429,0.32997554540634155,0.3377562165260315,1.0068063735961914,0.3393811285495758,0.32966893911361694
12,0.33880943059921265,1.0093961954116821,1e-05,0.34083667397499084,0.3297501802444458,0.3377562165260315,1.0067025423049927,0.33928805589675903,0.3296582102775574
13,0.33828461170196533,1.0081597566604614,1e-05,0.34008654952049255,0.3297881782054901,0.3377562165260315,1.0065122842788696,0.3392149806022644,0.32954099774360657
14,0.3381372392177582,1.0073760747909546,1e-05,0.33959293365478516,0.3296458125114441,0.3377562165260315,1.0064274072647095,0.33916133642196655,0.3295098543167114
15,0.3386937081813812,1.0087684392929077,1e-05,0.34048283100128174,0.32959163188934326,0.3377562165260315,1.0062369108200073,0.3391188979148865,0.32936182618141174
16,0.33867689967155457,1.0085043907165527,1e-05,0.34040915966033936,0.32941845059394836,0.3377562165260315,1.0061306953430176,0.3390907645225525,0.329283744096756
17,0.33850082755088806,1.0078338384628296,1e-05,0.3399340510368347,0.3293987512588501,0.3377562165260315,1.0059623718261719,0.3390750586986542,0.3291310966014862
18,0.33840683102607727,1.0075968503952026,1e-05,0.3398902118206024,0.3292998969554901,0.3377562165260315,1.0058284997940063,0.33905497193336487,0.32901731133461
19,0.33818376064300537,1.006971836090088,1e-05,0.3395388424396515,0.32924920320510864,0.3377562165260315,1.0057967901229858,0.3390481173992157,0.32899242639541626
20,0.33842647075653076,1.0073410272598267,1e-05,0.3397888243198395,0.32912564277648926,0.3377562165260315,1.0057470798492432,0.3390370011329651,0.3289538025856018
21,0.3378852903842926,1.0061061382293701,1e-05,0.339138001203537,0.32908299565315247,0.3377562165260315,1.0057004690170288,0.33903321623802185,0.32891106605529785
22,0.33779704570770264,1.0059465169906616,1e-05,0.3390888273715973,0.3290608525276184,0.3377562165260315,1.0056498050689697,0.3390350639820099,0.3288584351539612
23,0.33867648243904114,1.0080054998397827,1e-05,0.340277761220932,0.3290513753890991,0.3377562165260315,1.005631446838379,0.3390335738658905,0.32884156703948975
24,0.33919525146484375,1.008767008781433,1e-05,0.3406606614589691,0.3289112448692322,0.3377562165260315,1.0055022239685059,0.3390285074710846,0.328717440366745
25,0.3381669223308563,1.0062744617462158,1e-05,0.33934155106544495,0.32876625657081604,0.3377562165260315,1.0054680109024048,0.339030921459198,0.3286808431148529
26,0.33851009607315063,1.0071712732315063,1e-05,0.3400944769382477,0.32856667041778564,0.3377562165260315,1.005439043045044,0.33903297781944275,0.32864969968795776
27,0.3386573791503906,1.0074915885925293,1e-05,0.34023433923721313,0.3286000192165375,0.3377562165260315,1.0054235458374023,0.33903107047080994,0.32863619923591614
28,0.337815523147583,1.0055042505264282,1e-05,0.33909693360328674,0.3285920023918152,0.3377562165260315,1.0053681135177612,0.339038610458374,0.3285732865333557
29,0.3379327654838562,1.0057064294815063,1e-05,0.3392150402069092,0.328559011220932,0.3377562165260315,1.00530207157135,0.3390689492225647,0.32847681641578674
30,0.3379337787628174,1.0058317184448242,1e-05,0.3392680883407593,0.32863032817840576,0.3377562165260315,1.0052341222763062,0.33905959129333496,0.3284183144569397
31,0.3376619815826416,1.0051631927490234,1e-05,0.33893290162086487,0.3285684883594513,0.3377562165260315,1.0052235126495361,0.3390640318393707,0.3284032642841339
32,0.3377763628959656,1.0053696632385254,1e-05,0.3390450179576874,0.3285483419895172,0.3377562165260315,1.0051989555358887,0.33905646204948425,0.32838624715805054
33,0.3382134735584259,1.0061758756637573,1e-05,0.3395286500453949,0.3284337520599365,0.3377562165260315,1.0051389932632446,0.33905309438705444,0.3283296227455139
34,0.33854785561561584,1.006893515586853,1e-05,0.3399266004562378,0.32841888070106506,0.3377562165260315,1.0050932168960571,0.33904194831848145,0.3282949924468994
35,0.337899386882782,1.0053510665893555,1e-05,0.3390733301639557,0.32837817072868347,0.3377562165260315,1.0050958395004272,0.3390510678291321,0.32828861474990845
36,0.3377983570098877,1.0051485300064087,1e-05,0.33905723690986633,0.32829296588897705,0.3377562165260315,1.0050551891326904,0.33903729915618896,0.32826170325279236
37,0.33788397908210754,1.0052579641342163,1e-05,0.3390484154224396,0.3283253610134125,0.3377562165260315,1.0050091743469238,0.33903950452804565,0.3282134234905243
38,0.3385556936264038,1.006864309310913,1e-05,0.3400329351425171,0.32827526330947876,0.3377562165260315,1.0049673318862915,0.3390342891216278,0.32817667722702026
39,0.3383031189441681,1.006382703781128,1e-05,0.3397841155529022,0.3282952606678009,0.3377562165260315,1.0049278736114502,0.3390263020992279,0.32814526557922363
40,0.33830082416534424,1.0062679052352905,1e-05,0.3397376239299774,0.32822951674461365,0.3377562165260315,1.0049241781234741,0.3390231430530548,0.3281448483467102
41,0.33870354294776917,1.0068249702453613,1e-05,0.3399938941001892,0.32812750339508057,0.3377562165260315,1.0048809051513672,0.3390098214149475,0.32811489701271057
42,0.33857467770576477,1.0065442323684692,1e-05,0.3398481011390686,0.3281213343143463,0.3377562165260315,1.0048307180404663,0.33901700377464294,0.3280576169490814
43,0.3386136293411255,1.006758451461792,1e-05,0.339992880821228,0.3281523585319519,0.3377562165260315,1.0048134326934814,0.33901628851890564,0.3280409872531891
44,0.3378930985927582,1.005068302154541,1e-05,0.3390783369541168,0.32809683680534363,0.3377562165260315,1.0048027038574219,0.3390201926231384,0.32802632451057434
45,0.33793994784355164,1.0049593448638916,1e-05,0.33901503682136536,0.3280044496059418,0.3377562165260315,1.0047810077667236,0.3390220105648041,0.3280028700828552
46,0.33814772963523865,1.005565881729126,1e-05,0.3394310474395752,0.32798707485198975,0.3377562165260315,1.0047636032104492,0.3390321135520935,0.32797539234161377
47,0.3382450044155121,1.0058146715164185,1e-05,0.3395845293998718,0.3279852569103241,0.3377562165260315,1.00470769405365,0.33903568983078003,0.3279157876968384
48,0.3379943072795868,1.0050429105758667,1e-05,0.3389991819858551,0.32804954051971436,0.3377562165260315,1.00469172000885,0.3390348553657532,0.32790058851242065
49,0.33829638361930847,1.0058585405349731,1e-05,0.33957546949386597,0.32798653841018677,0.3377562165260315,1.0046539306640625,0.33902493119239807,0.3278726041316986
50,0.3387817442417145,1.0068186521530151,1e-05,0.34004029631614685,0.3279966711997986,0.3377562165260315,1.0046247243881226,0.3390306234359741,0.32783788442611694
51,0.33816736936569214,1.0052504539489746,1e-05,0.33917102217674255,0.3279120624065399,0.3377562165260315,1.0046194791793823,0.33902692794799805,0.32783639430999756
52,0.3381621241569519,1.005598545074463,1e-05,0.3394200801849365,0.3280162811279297,0.3377562165260315,1.0046160221099854,0.33902764320373535,0.32783204317092896
53,0.3386506736278534,1.0068371295928955,1e-05,0.3401637673377991,0.3280225694179535,0.3377562165260315,1.0045751333236694,0.33899688720703125,0.3278220295906067
54,0.33896294236183167,1.00729501247406,1e-05,0.3404542803764343,0.32787781953811646,0.3377562165260315,1.004521131515503,0.33897334337234497,0.3277915418148041
55,0.3386182487010956,1.0066207647323608,1e-05,0.3401748239994049,0.3278278112411499,0.3377562165260315,1.0045268535614014,0.3389725089073181,0.3277982473373413
56,0.33852118253707886,1.0059535503387451,1e-05,0.3396976888179779,0.32773494720458984,0.3377562165260315,1.0045324563980103,0.33897390961647034,0.32780221104621887
57,0.3383110761642456,1.0056464672088623,1e-05,0.3396289348602295,0.32770633697509766,0.3377562165260315,1.0045146942138672,0.33896487951278687,0.32779356837272644
58,0.33895277976989746,1.0072169303894043,1e-05,0.34043923020362854,0.3278248906135559,0.3377562165260315,1.0044515132904053,0.33896604180336,0.32772934436798096
59,0.33857062458992004,1.00618577003479,1e-05,0.3398764431476593,0.32773858308792114,0.3377562165260315,1.004426121711731,0.33896604180336,0.32770389318466187
60,0.33841654658317566,1.0056976079940796,1e-05,0.33959144353866577,0.327689528465271,0.3377562165260315,1.004433274269104,0.3389773964881897,0.32769960165023804
61,0.33810940384864807,1.0049792528152466,1e-05,0.3391933739185333,0.3276765048503876,0.3377562165260315,1.0044046640396118,0.3389981687068939,0.327650249004364
62,0.33746498823165894,1.0035786628723145,1e-05,0.33844467997550964,0.32766905426979065,0.3377562165260315,1.0044167041778564,0.33900561928749084,0.3276549279689789
63,0.33812659978866577,1.0050272941589355,1e-05,0.3392784893512726,0.32762229442596436,0.3377562165260315,1.0043869018554688,0.33898529410362244,0.32764536142349243
64,0.33773308992385864,1.004392385482788,1e-05,0.33898109197616577,0.3276781737804413,0.3377562165260315,1.0043691396713257,0.3389754891395569,0.3276374936103821
65,0.3382357060909271,1.005563497543335,1e-05,0.339659184217453,0.32766860723495483,0.3377562165260315,1.0043249130249023,0.33895134925842285,0.327617347240448
66,0.33847618103027344,1.0060725212097168,1e-05,0.3399675786495209,0.32762864232063293,0.3377562165260315,1.0042846202850342,0.33894234895706177,0.3275860846042633
67,0.3392859995365143,1.0078905820846558,1e-05,0.34095680713653564,0.32764750719070435,0.3377562165260315,1.0042603015899658,0.3389395475387573,0.32756441831588745
68,0.3391541540622711,1.0075922012329102,1e-05,0.34077969193458557,0.32765820622444153,0.3377562165260315,1.0042346715927124,0.3389380872249603,0.32754024863243103
69,0.33829063177108765,1.0055584907531738,1e-05,0.3396785259246826,0.3275894820690155,0.3377562165260315,1.0042694807052612,0.33894771337509155,0.3275655210018158
70,0.33836233615875244,1.0056620836257935,1e-05,0.3396945595741272,0.327605277299881,0.3377562165260315,1.004253625869751,0.33894771337509155,0.32754960656166077
71,0.3386523723602295,1.006422519683838,1e-05,0.34020182490348816,0.3275681436061859,0.3377562165260315,1.0042356252670288,0.33893197774887085,0.3275474011898041
72,0.33893561363220215,1.0068219900131226,1e-05,0.3403390049934387,0.32754725217819214,0.3377562165260315,1.004191517829895,0.3389262557029724,0.32750898599624634
73,0.33908966183662415,1.007118582725525,1e-05,0.3404681086540222,0.3275609314441681,0.3377562165260315,1.004159688949585,0.3389267027378082,0.32747676968574524
74,0.3384474515914917,1.0054889917373657,1e-05,0.33962684869766235,0.32741451263427734,0.3377562165260315,1.0041747093200684,0.3389332890510559,0.32748523354530334
75,0.33830273151397705,1.0054166316986084,1e-05,0.33961543440818787,0.3274986147880554,0.3377562165260315,1.0041742324829102,0.33892983198165894,0.3274881839752197
76,0.3383748233318329,1.005339503288269,1e-05,0.33947470784187317,0.3274897038936615,0.3377562165260315,1.0041327476501465,0.338934987783432,0.327441543340683
77,0.3382105529308319,1.0048106908798218,1e-05,0.3391640782356262,0.3274361491203308,0.3377562165260315,1.004110336303711,0.3389400839805603,0.3274138569831848
78,0.33884167671203613,1.006558895111084,1e-05,0.34020859003067017,0.32750874757766724,0.3377562165260315,1.004098653793335,0.33893877267837524,0.3274037539958954
79,0.338914155960083,1.0069944858551025,1e-05,0.3405035436153412,0.3275770843029022,0.3377562165260315,1.0040820837020874,0.3389289379119873,0.3273969888687134
80,0.3388732969760895,1.0069445371627808,1e-05,0.3405040502548218,0.3275672197341919,0.3377562165260315,1.0040719509124756,0.33892160654067993,0.32739418745040894
81,0.3387160003185272,1.0062718391418457,1e-05,0.34007441997528076,0.32748109102249146,0.3377562165260315,1.0040607452392578,0.3389206528663635,0.327383816242218
82,0.33795857429504395,1.0042449235916138,1e-05,0.3389812111854553,0.3273050785064697,0.3377562165260315,1.004064917564392,0.33892515301704407,0.32738351821899414
83,0.33803123235702515,1.0047821998596191,1e-05,0.33935311436653137,0.3273977041244507,0.3377562165260315,1.004062294960022,0.33893927931785583,0.32736676931381226
84,0.33828631043434143,1.0054066181182861,1e-05,0.3396865427494049,0.32743382453918457,0.3377562165260315,1.0040533542633057,0.3389425575733185,0.3273545801639557
85,0.3384658694267273,1.0055707693099976,1e-05,0.33974266052246094,0.32736194133758545,0.3377562165260315,1.0040457248687744,0.33895406126976013,0.3273354172706604
86,0.33799904584884644,1.004258632659912,1e-05,0.33890965580940247,0.32734978199005127,0.3377562165260315,1.0040395259857178,0.3389660716056824,0.3273172676563263
87,0.3378298878669739,1.0039631128311157,1e-05,0.33879727125167847,0.3273358941078186,0.3377562165260315,1.0040785074234009,0.33898434042930603,0.32733792066574097
88,0.3378596901893616,1.0040922164916992,1e-05,0.33892834186553955,0.3273041844367981,0.3377562165260315,1.0040919780731201,0.33898624777793884,0.32734963297843933
89,0.3382185995578766,1.0051764249801636,1e-05,0.33957916498184204,0.3273785412311554,0.3377562165260315,1.0040576457977295,0.33897194266319275,0.3273293673992157
90,0.33791136741638184,1.004428744316101,5e-06,0.33921170234680176,0.3273056149482727,0.3377562165260315,1.0040607452392578,0.3389609754085541,0.32734352350234985
91,0.3387112021446228,1.0063711404800415,5e-06,0.34030571579933167,0.3273540139198303,0.3377562165260315,1.004028558731079,0.3389596939086914,0.32731252908706665
92,0.33913207054138184,1.0071954727172852,5e-06,0.3406945466995239,0.32736870646476746,0.3377562165260315,1.0039951801300049,0.33894628286361694,0.32729268074035645
93,0.33840110898017883,1.0052883625030518,5e-06,0.33956268429756165,0.32732442021369934,0.3377562165260315,1.0039725303649902,0.3389459252357483,0.32727041840553284
94,0.3392138183116913,1.0072472095489502,5e-06,0.34076038002967834,0.3272729516029358,0.3377562165260315,1.0039609670639038,0.33893972635269165,0.3272649645805359
95,0.33955147862434387,1.008150577545166,5e-06,0.3412429690361023,0.3273559808731079,0.3377562165260315,1.0039503574371338,0.3389315903186798,0.3272624909877777
96,0.33850929141044617,1.005792498588562,5e-06,0.33990517258644104,0.32737788558006287,0.3377562165260315,1.0039581060409546,0.3389360308647156,0.32726579904556274
97,0.33876264095306396,1.0063377618789673,5e-06,0.3402075469493866,0.3273676335811615,0.3377562165260315,1.0039597749710083,0.33893346786499023,0.3272700309753418
98,0.33776092529296875,1.0040030479431152,5e-06,0.33894944190979004,0.32729268074035645,0.3377562165260315,1.0039708614349365,0.33893975615501404,0.32727497816085815
99,0.3377838432788849,1.0038319826126099,5e-06,0.33884239196777344,0.3272053599357605,0.3377562165260315,1.00397789478302,0.338949054479599,0.3272725045681
100,0.33898860216140747,1.0066181421279907,5e-06,0.34039029479026794,0.32723933458328247,0.3377562165260315,1.0039405822753906,0.33893775939941406,0.3272464871406555
101,0.33941328525543213,1.0076626539230347,5e-06,0.3409843444824219,0.32726508378982544,0.3377562165260315,1.0039217472076416,0.3389277458190918,0.32723763585090637
102,0.3389919400215149,1.006846308708191,5e-06,0.34058868885040283,0.32726573944091797,0.3377562165260315,1.0038912296295166,0.33892467617988586,0.32721027731895447
103,0.3388742208480835,1.00663423538208,5e-06,0.34047797322273254,0.32728204131126404,0.3377562165260315,1.0038964748382568,0.33891502022743225,0.3272252082824707
104,0.33792540431022644,1.004478096961975,2.5e-06,0.3393138647079468,0.32723894715309143,0.3377562165260315,1.0039088726043701,0.3389164209365845,0.327236145734787
105,0.3384948968887329,1.0057601928710938,2.5e-06,0.34003913402557373,0.3272264003753662,0.3377562165260315,1.0039129257202148,0.33891773223876953,0.3272389769554138
106,0.3384458124637604,1.0056185722351074,2.5e-06,0.3398611545562744,0.32731154561042786,0.3377562165260315,1.003911018371582,0.33892470598220825,0.32723015546798706
107,0.3380134105682373,1.004346251487732,2.5e-06,0.3391084372997284,0.3272245526313782,0.3377562165260315,1.0039172172546387,0.3389285206794739,0.3272324800491333
108,0.33783069252967834,1.0039483308792114,2.5e-06,0.3388686776161194,0.32724907994270325,0.3377562165260315,1.0039122104644775,0.3389338254928589,0.32722216844558716
109,0.3387063145637512,1.0059616565704346,2.5e-06,0.33999863266944885,0.3272569179534912,0.3377562165260315,1.0038961172103882,0.3389270007610321,0.3272128999233246
110,0.33887770771980286,1.00642991065979,2.5e-06,0.3403239846229553,0.3272280991077423,0.3377562165260315,1.003899097442627,0.33892321586608887,0.3272196352481842
111,0.3384101092815399,1.0055710077285767,2.5e-06,0.33987465500831604,0.3272864520549774,0.3377562165260315,1.0039026737213135,0.3389221131801605,0.3272241950035095
112,0.33849194645881653,1.0053473711013794,2.5e-06,0.3396221995353699,0.32723328471183777,0.3377562165260315,1.0039030313491821,0.3389246165752411,0.3272221088409424
113,0.3382954001426697,1.0049669742584229,2.5e-06,0.3394971787929535,0.32717421650886536,0.3377562165260315,1.0039023160934448,0.33892112970352173,0.3272249102592468
114,0.33871781826019287,1.00580632686615,1.25e-06,0.3399304449558258,0.32715821266174316,0.3377562165260315,1.0038963556289673,0.338919073343277,0.3272210359573364
115,0.33889079093933105,1.0061964988708496,1.25e-06,0.3401229977607727,0.3271825909614563,0.3377562165260315,1.0038708448410034,0.3389195501804352,0.32719507813453674
116,0.3390923738479614,1.0068355798721313,1.25e-06,0.34051474928855896,0.3272281587123871,0.3377562165260315,1.0038789510726929,0.3389168381690979,0.3272058367729187
117,0.3387612998485565,1.0062206983566284,1.25e-06,0.3402273952960968,0.3272319436073303,0.3377562165260315,1.0038931369781494,0.3389170169830322,0.32721972465515137
118,0.33825474977493286,1.0050685405731201,1.25e-06,0.33963915705680847,0.3271748721599579,0.3377562165260315,1.0038889646530151,0.3389195501804352,0.32721322774887085
119,0.3384283483028412,1.0055103302001953,1.25e-06,0.3398767113685608,0.3272053003311157,0.3377562165260315,1.0038957595825195,0.33891791105270386,0.3272216320037842
120,0.3384535312652588,1.0053962469100952,1.25e-06,0.339706152677536,0.3272363543510437,0.3377562165260315,1.0038907527923584,0.3389192521572113,0.32721543312072754
121,0.3382173776626587,1.0048292875289917,1.25e-06,0.33934712409973145,0.3272646963596344,0.3377562165260315,1.0038959980010986,0.33892378211021423,0.32721588015556335
122,0.33838820457458496,1.005393624305725,1.25e-06,0.3396954834461212,0.3273099660873413,0.3377562165260315,1.0038940906524658,0.3389233648777008,0.3272145390510559
123,0.33874642848968506,1.0058999061584473,1.25e-06,0.33996400237083435,0.3271893560886383,0.3377562165260315,1.003877878189087,0.3389245867729187,0.3271971046924591
124,0.33839261531829834,1.0051612854003906,1.25e-06,0.33957648277282715,0.3271920382976532,0.3377562165260315,1.0038807392120361,0.33892548084259033,0.32719892263412476
125,0.33808842301368713,1.0045745372772217,1.25e-06,0.3392940163612366,0.3271923065185547,0.3377562165260315,1.0038864612579346,0.3389236032962799,0.32720667123794556
126,0.3385449945926666,1.0056332349777222,6.25e-07,0.3398738205432892,0.32721441984176636,0.3377562165260315,1.0038667917251587,0.33892303705215454,0.3271874785423279
127,0.3383781909942627,1.0054693222045898,6.25e-07,0.33974960446357727,0.3273414671421051,0.3377562165260315,1.0038471221923828,0.3389224410057068,0.327168345451355
128,0.3374994397163391,1.0033254623413086,6.25e-07,0.3385588526725769,0.32726719975471497,0.3377562165260315,1.003872036933899,0.3389248251914978,0.32719093561172485
129,0.33788201212882996,1.0042239427566528,6.25e-07,0.339097261428833,0.32724452018737793,0.3377562165260315,1.0038717985153198,0.3389263153076172,0.32718926668167114
130,0.33830830454826355,1.005171537399292,6.25e-07,0.33958661556243896,0.3272766172885895,0.3377562165260315,1.003882646560669,0.3389244079589844,0.3272020220756531
131,0.3381919860839844,1.0049073696136475,6.25e-07,0.3395042419433594,0.3272113502025604,0.3377562165260315,1.003907322883606,0.3389231562614441,0.327227920293808
132,0.3386402428150177,1.005805253982544,6.25e-07,0.340017706155777,0.32714733481407166,0.3377562165260315,1.0039066076278687,0.3389217257499695,0.32722869515419006
133,0.33849528431892395,1.0056638717651367,6.25e-07,0.3399784564971924,0.32718998193740845,0.3377562165260315,1.0038942098617554,0.3389217257499695,0.3272162973880768
134,0.33808597922325134,1.0044773817062378,6.25e-07,0.33923014998435974,0.3271612823009491,0.3377562165260315,1.0039005279541016,0.3389219641685486,0.3272223472595215
135,0.3379851281642914,1.0040488243103027,6.25e-07,0.3389407694339752,0.3271230459213257,0.3377562165260315,1.0038942098617554,0.3389245867729187,0.3272133469581604
136,0.33794352412223816,1.004172444343567,3.125e-07,0.33897650241851807,0.3272523581981659,0.3377562165260315,1.0038902759552002,0.33892565965652466,0.3272082805633545
137,0.33789291977882385,1.0041732788085938,3.125e-07,0.3390769064426422,0.3272033631801605,0.3377562165260315,1.003886103630066,0.33892616629600525,0.32720375061035156
138,0.3385547995567322,1.005469560623169,3.125e-07,0.3397543430328369,0.32716044783592224,0.3377562165260315,1.0038751363754272,0.33892545104026794,0.32719340920448303
139,0.33907562494277954,1.006836175918579,3.125e-07,0.34046339988708496,0.3272972106933594,0.3377562165260315,1.0038697719573975,0.33892375230789185,0.32718974351882935
140,0.3381746709346771,1.0047729015350342,3.125e-07,0.33938491344451904,0.3272133767604828,0.3377562165260315,1.0038655996322632,0.3389236330986023,0.32718580961227417
141,0.33837974071502686,1.0053000450134277,3.125e-07,0.3397124409675598,0.3272079527378082,0.3377562165260315,1.0038809776306152,0.33892327547073364,0.32720130681991577
142,0.3385065793991089,1.0058393478393555,3.125e-07,0.34012171626091003,0.32721108198165894,0.3377562165260315,1.0038820505142212,0.3389221429824829,0.32720357179641724
143,0.33834823966026306,1.0049628019332886,3.125e-07,0.3394765853881836,0.327138215303421,0.3377562165260315,1.0038707256317139,0.33892175555229187,0.3271927237510681
144,0.33792126178741455,1.0040309429168701,3.125e-07,0.33889156579971313,0.32721832394599915,0.3377562165260315,1.0038729906082153,0.3389231562614441,0.3271936774253845
145,0.33803585171699524,1.0042924880981445,3.125e-07,0.33905163407325745,0.3272053003311157,0.3377562165260315,1.003868818283081,0.3389240503311157,0.3271886706352234
146,0.3384355306625366,1.0053373575210571,1.5625e-07,0.3397737145423889,0.3271283209323883,0.3377562165260315,1.003881812095642,0.33892369270324707,0.3272019624710083
147,0.3379790782928467,1.0042668581008911,1.5625e-07,0.33902034163475037,0.3272674083709717,0.3377562165260315,1.0038678646087646,0.3389245867729187,0.3271870017051697
148,0.3379760980606079,1.0044140815734863,1.5625e-07,0.3392013907432556,0.32723668217658997,0.3377562165260315,1.0038857460021973,0.33892422914505005,0.32720524072647095
149,0.3379652500152588,1.004472017288208,1.5625e-07,0.3392554819583893,0.3272513151168823,0.3377562165260315,1.0038797855377197,0.3389243483543396,0.32719922065734863
150,0.3382319509983063,1.0047444105148315,1.5625e-07,0.33934512734413147,0.3271673619747162,0.3377562165260315,1.0038702487945557,0.33892425894737244,0.3271898329257965
151,0.33812248706817627,1.0044690370559692,1.5625e-07,0.3391942083835602,0.32715240120887756,0.3377562165260315,1.003868818283081,0.33892422914505005,0.3271883428096771
152,0.3382128179073334,1.0046846866607666,1.5625e-07,0.3392783999443054,0.3271937072277069,0.3377562165260315,1.0038774013519287,0.33892470598220825,0.32719650864601135
